"Species","MaxLength","Trophic.Level","Water.column","Diel.Activity","Habitat","ThermalMP_5min_95max","Vulnerability","IUCN_status","Trophic_guild","Trophic_guild_name","Benthic","DP","RedList","LRFI","TopPred"
"Neomyxus leuciscus",46,2.9,"pelagic site attached","Day","sand",24.26765,NA,NA,2,"Herbivores Microvores Detritivores",0,1,NA,1,0
"Neoniphon argenteus",24,4,"Demersal","Night","coral",27.387875,NA,"NThr",7,"crustacivore",0,1,0,1,0
"Neoniphon marianus",18,3.6,"Demersal","Night","coral",27.046,NA,"NThr",7,"crustacivore",0,1,0,0,0
"Neoniphon opercularis",35,3.6,"Demersal","Night","coral",27.8193,NA,"NThr",7,"crustacivore",0,1,0,1,0
"Neoniphon sammara",32,3.6,"Demersal","Night","coral",26.7755,NA,"NThr",7,"crustacivore",0,1,0,1,0
"Neopomacentrus anabatoides",10.5,3.4,"Demersal","Day","coral",29.969,0.225135909090909,NA,8,"planktivore",0,1,NA,0,0
"Neopomacentrus azysron",7.5,3.4,"Demersal","Day","coral",26.725,0.225135909090909,NA,8,"planktivore",0,1,NA,0,0
"Neopomacentrus bankieri",8,3.4,"Demersal","Day","coral",25.6305,0.225135909090909,"NThr",8,"planktivore",0,1,0,0,0
"Neopomacentrus cyanomos",10,3.4,"Demersal","Day","coral",26.725,0.225135909090909,NA,8,"planktivore",0,1,NA,0,0
"Neopomacentrus filamentosus",11,3.4,"Demersal","Day","coral",26.3155,0.225135909090909,NA,8,"planktivore",0,1,NA,0,0
"Neopomacentrus metallicus",6,3.4,"Demersal","Day","coral",27.48195,0.225135909090909,NA,8,"planktivore",0,1,NA,0,0
"Neopomacentrus miryae",11,NA,"benthic","Day","coral",24.847,0.225135909090909,NA,8,"planktivore",1,0,NA,0,0
"Neopomacentrus nemurus",8,3.4,"Demersal","Day","coral",30.1804,0.225135909090909,NA,8,"planktivore",0,1,NA,0,0
"Neopomacentrus violascens",7.5,3.4,"Demersal","Day","coral",26.812,0.225135909090909,NA,8,"planktivore",0,1,NA,0,0
"Neosynchiropus morrisoni",10,3.3,"benthic","Day","sand",27.149,NA,NA,NA,NA,1,0,NA,0,0
"Nexilosus latifrons",30,3.1,"Demersal","Day","rock",24.744525,0.225135909090909,"NThr",8,"planktivore",0,1,0,1,0
"Nicholsina denticulata",32,2,"Demersal","Day","coral",23.6118,0.261976363636364,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,1,0
"Notocirrhitus splendens",20,4,"benthic","Day","coral",21.6824,NA,"NThr",7,"crustacivore",1,0,0,1,0
"Notolabrus gymnogenis",49,3.4,"Demersal","Day","rock",19.622,0.214231363636364,"NThr",5,"microinvertivore",0,1,0,1,0
"Notolabrus inscriptus",50,3.5,"Demersal","Day","coral",20.099,0.214231363636364,"NThr",6,"macroinvertivore",0,1,0,1,0
"Notolabrus parilus",49,3.5,"Demersal","Day","rock",18.4175,0.214231363636364,"NThr",5,"microinvertivore",0,1,0,1,0
"Novaculichthys taeniourus",30,3.3,"Demersal","Day","sand",27.345,0.214231363636364,"NThr",6,"macroinvertivore",0,1,0,1,0
"Oblada melanura",34,3,"pelagic site attached","Day","rock",19.0631,0.213424545454545,"NThr",7,"crustacivore",0,1,0,1,0
"Ocyurus chrysurus",86.3,4,"Demersal","Day","coral",26.58,0.228279545454545,NA,7,"crustacivore",0,1,NA,1,0
"Odontoscion dentex",30,3.5,"benthic","Night","coral",25.722,NA,"NThr",7,"crustacivore",1,0,0,1,0
"Odontoscion eurymesops",25,4.1,"benthic","Night","coral",23.4715,NA,"Thr",7,"crustacivore",1,0,1,1,0
"Odontoscion xanthops",30,3.7,"benthic","Night","coral",26.42925,NA,"NThr",7,"crustacivore",1,0,0,1,0
"Odonus niger",50,3.2,"Demersal","Day","sand",26.74,0.248680454545455,NA,6,"macroinvertivore",0,1,NA,1,0
"Ogcocephalus darwini",20.3,3.4,"benthic","Night","sand",23.4935,NA,"NThr",NA,NA,1,0,0,1,0
"Ogilbyina novaehollandiae",10,3.7,"benthic","Night","coral",24.2265,NA,NA,7,"crustacivore",1,0,NA,0,0
"Ogilbyina queenslandiae",15,3.9,"benthic","Night","coral",24.97975,NA,NA,7,"crustacivore",1,0,NA,0,0
"Olisthops cyanomelas",55,2,"Demersal","Day","rock",17.8865,0.247280909090909,"NThr",NA,NA,0,1,0,1,NA
"Ophioblennius atlanticus",19,2,"benthic","Day","rock",24.727,0.232229090909091,"NThr",2,"Herbivores Microvores Detritivores",1,0,0,0,0
"Ophioblennius steindachneri",18,2.7,"benthic","Day","rock",25.4915,0.232229090909091,"NThr",2,"Herbivores Microvores Detritivores",1,0,0,0,0
"Opistognathus aurifrons",10,3.1,"benthic","Day","sand",27.6371,NA,"NThr",8,"planktivore",1,0,0,0,0
"Opistognathus darwiniensis",50,3.9,"benthic","Day","sand",27.8874,NA,NA,4,"piscivore",1,0,NA,1,1
"Opistognathus randalli",NA,NA,"benthic","Night","sand",29.8459,NA,NA,NA,NA,1,0,NA,NA,NA
"Oplegnathus insignis",66,3.3,"Demersal","Day","sand",23.4715,NA,NA,NA,NA,0,1,NA,1,NA
"Orthopristis forbesi",30.5,3.5,"Demersal","Night","sand",23.6715,NA,NA,5,"microinvertivore",0,1,NA,1,0
"Ostorhinchus angustatus",11,3.3,"Demersal","Night","coral",NA,0.246814090909091,NA,5,"microinvertivore",0,1,NA,0,0
"Ostorhinchus aureus",14.5,2.91369863,"Demersal","Night","coral",26.396,0.246814090909091,NA,7,"crustacivore",0,1,NA,0,0
"Ostorhinchus cavitensis",6.5,3.4,"Demersal","Night","coral",NA,0.246814090909091,NA,5,"microinvertivore",0,1,NA,0,0
"Ostorhinchus chrysopomus",10,NA,"Demersal","Night","coral",NA,0.246814090909091,NA,7,"crustacivore",0,1,NA,0,0
"Ostorhinchus compressus",12,3.5,"Demersal","Night","coral",NA,0.252521363636364,NA,7,"crustacivore",0,1,NA,0,0
"Ostorhinchus cookii",10,3.5,"Demersal","Night","Coral",NA,0.246814090909091,NA,7,"crustacivore",0,1,NA,0,0
"Ostorhinchus cyanosoma",8,3.4,"Demersal","Night","Coral",NA,0.246814090909091,NA,5,"microinvertivore",0,1,NA,0,0
"Ostorhinchus fleurieu",14,NA,"Demersal","Night","Coral",NA,0.259654090909091,NA,7,"crustacivore",0,1,NA,0,0
"Ostorhinchus hartzfeldii",10,NA,"Demersal","Night","Coral",NA,0.246814090909091,NA,7,"crustacivore",0,1,NA,0,0
"Ostorhinchus luteus",5,NA,"Demersal","Night","Coral",28.449,0.246814090909091,NA,5,"microinvertivore",0,1,NA,0,0
"Ostorhinchus monospilus",7.8,3.5,"Demersal","Night","coral",NA,0.246814090909091,NA,5,"microinvertivore",0,1,NA,0,0
"Ostorhinchus nanus",7,NA,"Demersal","Night","coral",NA,0.246814090909091,NA,5,"microinvertivore",0,1,NA,0,0
"Ostorhinchus neotes",2.7,3.2,"Demersal","Night","coral",NA,0.248921363636364,NA,NA,NA,0,1,NA,0,0
"Ostorhinchus nigrofasciatus",11,3.533550772,"Demersal","Night","coral",26.6709,0.246814090909091,NA,7,"crustacivore",0,1,NA,0,0
"Ostorhinchus pallidofasciatus",7,3.5,"Demersal","Night","coral",NA,0.246814090909091,NA,NA,NA,0,1,NA,0,0
"Ostorhinchus parvulus",4,NA,"Demersal","Night","coral",29.89415,0.246814090909091,NA,5,"microinvertivore",0,1,NA,0,0
"Ostorhinchus properuptus",9,3.533550772,"Demersal","Night","coral",24.14525,0.246814090909091,NA,5,"microinvertivore",0,1,NA,0,0
"Ostorhinchus rubrimacula",10.15,3.533550772,"Demersal","Night","coral",27.4394,0.248921363636364,NA,5,"microinvertivore",0,1,NA,0,0
"Ostorhinchus rueppellii",12,3.5,"Demersal","Night","sand",NA,0.246814090909091,NA,7,"crustacivore",0,1,NA,0,0
"Ostorhinchus sealei",10,NA,"Demersal","Night","coral",28.991975,0.259654090909091,NA,7,"crustacivore",0,1,NA,0,0
"Ostorhinchus taeniophorus",11,3.5,"Demersal","Night","coral",NA,0.246814090909091,NA,7,"crustacivore",0,1,NA,0,0
"Ostorhinchus wassinki",7,3.4,"Demersal","Night","coral",26.919,0.259654090909091,NA,5,"microinvertivore",0,1,NA,0,0
"Ostracion cubicus",45,3.4,"Demersal","Day","coral",23.9025,NA,NA,2,"Herbivores Microvores Detritivores",0,1,NA,1,0
"Ostracion cyanurus",15,3.2,"Demersal","Day","coral",26.7095,NA,NA,1,"sessile invertivores",0,1,NA,0,0
"Ostracion immaculatus",25,3.3,"Demersal","Day","coral",23.5558,NA,NA,2,"Herbivores Microvores Detritivores",0,1,NA,1,0
"Ostracion meleagris",25,2.9,"Demersal","Day","coral",26.570525,NA,NA,1,"sessile invertivores",0,1,NA,1,0
"Ostracion solorensis",12,3.2,"Demersal","Day","coral",27.7961,NA,NA,1,"sessile invertivores",0,1,NA,0,0
"Oxycercichthys veliferus",13,3.64375,"Demersal","Night","coral",24.921,NA,NA,5,"microinvertivore",0,1,NA,0,0
"Oxycheilinus bimaculatus",15,3.5,"Demersal","Day","rock",23.03695,0.214231363636364,"NThr",5,"microinvertivore",0,1,0,0,0
"Oxycheilinus celebicus",24,3.8,"Demersal","Day","coral",29.6065,0.214231363636364,"NThr",7,"crustacivore",0,1,0,1,0
"Oxycheilinus digrammus",40,3.130447761,"Demersal","Day","coral",26.966,NA,NA,NA,NA,0,1,NA,1,0
"Oxycheilinus lineatus",18,NA,"Demersal","Day","Coral",NA,0.214231363636364,"NThr",5,"microinvertivore",0,1,0,0,0
"Oxycheilinus mentalis",20,NA,"Demersal","Day","Coral",22.3815,0.214231363636364,"NThr",5,"microinvertivore",0,1,0,1,0
"Oxycheilinus orientalis",20,3.8,"Demersal","Day","coral",27.5631,0.214231363636364,"NThr",5,"microinvertivore",0,1,0,1,0
"Oxycheilinus unifasciatus",46,4.1,"Demersal","Day","coral",26.200125,0.214231363636364,"NThr",7,"crustacivore",0,1,0,1,0
"Oxycirrhites typus",13,3.3,"benthic","Day","coral",25.8008,NA,"NThr",7,"crustacivore",1,0,0,0,0
"Oxymonacanthus longirostris",12,3.3,"Demersal","Day","coral",25.723,0.222886818181818,"Thr",3,"corallivore",0,1,1,0,0
"Pagellus acarne",36,3.5,"pelagic site attached","Day","rock",20.2585,0.213424545454545,"NThr",7,"crustacivore",0,1,0,1,0
"Pagellus erythrinus",60,3.4,"Demersal","Day","rock",21.0185,0.213424545454545,"NThr",6,"macroinvertivore",0,1,0,1,0
"Pagrus auriga",80,3.4,"Demersal","Day","rock",21.45185,0.22594,"NThr",6,"macroinvertivore",0,1,0,1,0
"Pagrus pagrus",91,3.7,"Demersal","Day","rock",19.0856,0.22594,"NThr",6,"macroinvertivore",0,1,0,1,0
"Parablennius intermedius",12,2.4,"benthic","Day","rock",20.2985,0.232229090909091,"NThr",2,"Herbivores Microvores Detritivores",1,0,0,0,0
"Parablennius marmoreus",8.5,2.5,"benthic","Day","coral",25.7433,0.232229090909091,"NThr",2,"Herbivores Microvores Detritivores",1,0,0,0,0
"Parablennius pilicornis",12.7,3.2,"benthic","Day","rock",19.007,0.232229090909091,"NThr",2,"Herbivores Microvores Detritivores",1,0,0,0,0
"Paracaesio sordida",48,2.8,"pelagic site attached","Day","coral",NA,0.228279545454545,"NThr",7,"crustacivore",0,1,0,1,0
"Paracaesio xanthura",50,3.4,"pelagic site attached","Day","coral",24.44215,0.228279545454545,"NThr",7,"crustacivore",0,1,0,1,0
"Paracanthurus hepatus",31,3.4,"Demersal","Day","coral",25.3143,0.247441363636364,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,1,0
"Paracentropyge multifasciatus",12,2.819349593,"Demersal","Day","coral",29.81025,NA,NA,NA,NA,0,1,NA,0,0
"Parachaetodon ocellatus",18,2.8,"Demersal","Day","coral",26.09195,0.22023,"NThr",3,"corallivore",0,1,0,0,0
"Paracheilinus cyaneus",7,NA,"benthic","Day","coral",29.78525,0.214231363636364,NA,5,"microinvertivore",1,0,NA,0,0
"Paracheilinus mccoskeri",8,NA,"benthic","Day","coral",NA,0.214231363636364,"NThr",5,"microinvertivore",1,0,0,0,0
"Paracheilinus nursalim",6,NA,"benthic","Day","coral",NA,0.214231363636364,"NThr",5,"microinvertivore",1,0,0,0,0
"Paracheilinus octotaenia",9,NA,"benthic","Day","coral",24.847,0.214231363636364,"NThr",5,"microinvertivore",1,0,0,0,0
"Paracirrhites arcatus",20,3.6,"benthic","Day","coral",26.42,NA,"NThr",7,"crustacivore",1,0,0,1,0
"Paracirrhites forsteri",22,4.3,"benthic","Day","coral",26.796,NA,"NThr",7,"crustacivore",1,0,0,1,0
"Paracirrhites hemistictus",29,3.8,"benthic","Day","coral",26.75825,NA,"NThr",7,"crustacivore",1,0,0,1,0
"Paracirrhites nisus",8.1,3.5,"benthic","Day","coral",28.033,NA,"NThr",7,"crustacivore",1,0,0,0,0
"Paracirrhites xanthus",10,3.5,"benthic","Day","coral",28.056,NA,"NThr",7,"crustacivore",1,0,0,0,0
"Paragobiodon echinocephalus",4,3.1,"benthic","Day","coral",25.16,0.229279090909091,"NThr",5,"microinvertivore",1,0,0,0,0
"Paragobiodon xanthosoma",4,NA,"benthic","Day","coral",27.243125,0.229279090909091,NA,5,"microinvertivore",1,0,NA,0,0
"Paralabrax albomaculatus",50.8,4.5,"Demersal","Day","coral",23.405625,0.247280909090909,"Thr",7,"crustacivore",0,1,1,1,0
"Paraluteres prionurus",11,2.7,"Demersal","Day","coral",26.3695,0.222886818181818,"NThr",1,"sessile invertivores",0,1,0,0,0
"Paranthias colonus",35.6,3.8,"pelagic site attached","Day","coral",25.4915,0.247280909090909,"NThr",4,"piscivore",0,1,0,1,0
"Paranthias furcifer",30,3.1,"pelagic site attached","Day","coral",27.7815,0.247280909090909,"NThr",8,"planktivore",0,1,0,1,0
"Parapercis australis",24,3.5,"benthic","Day","sand",24.5808,0.247280909090909,NA,5,"microinvertivore",1,0,NA,1,0
"Parapercis clathrata",24,3.6,"benthic","Day","sand",26.422,0.247280909090909,NA,7,"crustacivore",1,0,NA,1,0
"Parapercis haackei",11,3.4,"benthic","Day","sand",18.667,0.247280909090909,NA,7,"crustacivore",1,0,NA,0,0
"Parapercis hexophtalma",29,3.6,"benthic","Day","sand",NA,0.247280909090909,NA,7,"crustacivore",1,0,NA,1,0
"Parapercis lineopunctata",74.1,3.9,"benthic","Day","sand",27.118,0.247280909090909,NA,5,"microinvertivore",1,0,NA,1,0
"Parapercis millepunctata",18,3.5,"benthic","Day","sand",26.901575,0.247280909090909,NA,7,"crustacivore",1,0,NA,0,0
"Parapercis multiplicata",15,3.5,"benthic","Day","sand",27.6882,0.247280909090909,NA,7,"crustacivore",1,0,NA,0,0
"Parapercis pacifica",18.6,3.5,"benthic","Day","sand",26.41405,0.247280909090909,NA,7,"crustacivore",1,0,NA,0,0
"Parapercis queenslandica",29,3.6,"benthic","Day","sand",NA,0.247280909090909,NA,7,"crustacivore",1,0,NA,1,0
"Parapercis schauinslandii",18,3.4,"benthic","Day","sand",28.063625,0.247280909090909,NA,7,"crustacivore",1,0,NA,0,0
"Parapercis snyderi",11,3.4,"benthic","Day","sand",23.182,0.247280909090909,NA,7,"crustacivore",1,0,NA,0,0
"Parapercis stricticeps",18,3.5,"benthic","Day","sand",21.96425,0.247280909090909,NA,NA,NA,1,0,NA,0,0
"Parapercis tetracantha",26,3.6,"benthic","Day","sand",29.0705,0.247280909090909,NA,7,"crustacivore",1,0,NA,1,0
"Parapercis xanthogramma",NA,NA,"benthic","Day","sand",NA,0.247280909090909,NA,7,"crustacivore",1,0,NA,NA,0
"Parapercis xanthozona",23,3.6,"benthic","Day","sand",26.44975,0.247280909090909,"NThr",7,"crustacivore",1,0,0,1,0
"Paraplesiops poweri",8.3,3.6,"Demersal","Night","rock",23.8395,NA,NA,5,"microinvertivore",0,1,NA,0,0
"Paraplotosus butleri",32.5,3.4,"Demersal","Night","coral",26.46,NA,NA,NA,NA,0,1,NA,1,0
"Paraplotosus muelleri",26.8,3.4,"Demersal","Night","coral",29.137875,NA,NA,NA,NA,0,1,NA,1,0
"Parapriacanthus dispar",16,3.4,"Demersal","Night","coral",26.5525,NA,NA,5,"microinvertivore",0,1,NA,0,0
"Parapriacanthus ransonneti",10,3.4,"Demersal","Night","coral",25.084075,NA,NA,5,"microinvertivore",0,1,NA,0,0
"Parapristipoma octolineatum",50,3.6,"Demersal","Night","rock",23.169,NA,"NThr",4,"piscivore",0,1,0,1,1
"Pareques acuminatus",23,3.6,"benthic","Night","coral",26.5946,NA,"NThr",7,"crustacivore",1,0,0,1,0
"Pareques perissa",30,3.5,"benthic","Night","coral",23.650175,NA,NA,7,"crustacivore",1,0,NA,1,0
"Pareques viola",25,3.5,"benthic","Night","coral",26.306075,NA,"NThr",7,"crustacivore",1,0,0,1,0
"Parioglossus dotui",NA,NA,"benthic","Day","sand",NA,0.247280909090909,NA,5,"microinvertivore",1,0,NA,NA,0
"Parioglossus interruptus",2.5,3.1,"Demersal","Day","sand",NA,0.247280909090909,NA,NA,NA,0,1,NA,0,0
"Parma alboscapularis",22,2,"Demersal","Day","rock",19.8315,0.211797727272727,NA,8,"planktivore",0,1,NA,1,0
"Parma mccullochi",30,2.8,"Demersal","Day","rock",19.9045,0.211797727272727,NA,8,"planktivore",0,1,NA,1,0
"Parma occidentalis",30,2.7,"Demersal","Day","rock",20.5545,0.211797727272727,NA,8,"planktivore",0,1,NA,1,0
"Parma oligolepis",20,2.7,"Demersal","Day","rock",22.1555,0.211797727272727,NA,2,"Herbivores Microvores Detritivores",0,1,NA,1,0
"Parma polylepis",21,2.7,"Demersal","Day","rock",21.869,0.211797727272727,NA,8,"planktivore",0,1,NA,1,0
"Parma unifasciata",20,2.7,"Demersal","Day","rock",20.6,0.211797727272727,NA,NA,NA,0,1,NA,1,0
"Parupeneus barberinoides",30,3.4,"Demersal","Day","sand",26.281,0.257637272727273,"NThr",7,"crustacivore",0,1,0,1,0
"Parupeneus barberinus",60,3.4,"Demersal","Day","sand",26.620625,0.257637272727273,"NThr",7,"crustacivore",0,1,0,1,0
"Parupeneus chrysopleuron",55,3.5,"Demersal","Day","sand",23.806225,0.257637272727273,NA,7,"crustacivore",0,1,NA,1,0
"Parupeneus ciliatus",38,3.5,"Demersal","Day","sand",23.29925,0.257637272727273,"NThr",7,"crustacivore",0,1,0,1,0
"Parupeneus crassilabris",35,3.5,"Demersal","Day","sand",27.4894,0.256508636363636,"NThr",7,"crustacivore",0,1,0,1,0
"Parupeneus cyclostomus",50,4.2,"Demersal","Day","sand",26.51075,0.257637272727273,"NThr",7,"crustacivore",0,1,0,1,0
"Parupeneus forsskali",28,3.3,"Demersal","Day","sand",25.9202,0.257637272727273,"NThr",6,"macroinvertivore",0,1,0,1,0
"Parupeneus heptacanthus",36,3.4,"Demersal","Day","Sand",26.93085,0.257637272727273,"NThr",7,"crustacivore",0,1,0,1,0
"Parupeneus indicus",45,3.5,"Demersal","Day","sand",26.6755,0.257637272727273,"NThr",7,"crustacivore",0,1,0,1,0
"Parupeneus insularis",30,3.7,"Demersal","Day","sand",26.541,0.257637272727273,"NThr",7,"crustacivore",0,1,0,1,0
"Parupeneus macronemus",40,3.5,"Demersal","Day","sand",27.78575,0.257637272727273,"NThr",5,"microinvertivore",0,1,0,1,0
"Parupeneus multifasciatus",35,3.5,"Demersal","Day","sand",25.6195,0.256508636363636,"NThr",7,"crustacivore",0,1,0,1,0
"Parupeneus pleurostigma",33,3.4,"Demersal","Day","sand",24.266,0.257637272727273,"NThr",7,"crustacivore",0,1,0,1,0
"Parupeneus porphyreus",51,3.5,"Demersal","Day","sand",25.7285,0.257637272727273,"NThr",7,"crustacivore",0,1,0,1,0
"Parupeneus spilurus",47,3.6,"Demersal","Day","sand",20.454,0.257637272727273,"NThr",7,"crustacivore",0,1,0,1,0
"Pelates octolineatus",28,2.6,"Demersal","Day","sand",19.820225,NA,NA,NA,NA,0,1,NA,1,0
"Pelates quadrilineatus",30,3.5,"Demersal","Day","sand",20.527,NA,NA,NA,NA,0,1,NA,1,0
"Pelates sexlineatus",20,2,"Demersal","Day","sand",20.721975,NA,NA,NA,NA,0,1,NA,1,0
"Pempheris adusta",17,3.4,"Demersal","Night","coral",23.3765,NA,NA,8,"planktivore",0,1,NA,0,0
"Pempheris affinis",17,3.4,"Demersal","Night","rock",20.4474,NA,NA,NA,NA,0,1,NA,0,0
"Pempheris analis",20,3.4,"Demersal","Night","coral",24.43825,NA,NA,5,"microinvertivore",0,1,NA,1,0
"Pempheris klunzingeri",21,3.4,"Demersal","Night","rock",18.2275,NA,NA,5,"microinvertivore",0,1,NA,1,0
"Pempheris mangula",16,3.4,"Demersal","Night","coral",29.778,NA,NA,8,"planktivore",0,1,NA,0,0
"Pempheris molucca",15,3.3,"Demersal","Night","coral",25.6095,NA,NA,5,"microinvertivore",0,1,NA,0,0
"Pempheris multiradiata",28,3.5,"Demersal","Night","rock",16.867,NA,NA,5,"microinvertivore",0,1,NA,1,0
"Pempheris oualensis",20,3.6,"Demersal","Night","coral",24.68465,NA,NA,5,"microinvertivore",0,1,NA,1,0
"Pempheris schomburgkii",15,3.1,"Demersal","Night","coral",26.7945,NA,"NThr",8,"planktivore",0,1,0,0,0
"Pempheris schwenkii",15,3.4,"Demersal","Night","coral",24.1692,NA,NA,5,"microinvertivore",0,1,NA,0,0
"Pempheris vanicolensis",20,3.5,"Demersal","Night","coral",25.196725,NA,NA,5,"microinvertivore",0,1,NA,1,0
"Pentapodus aureofasciatus",29,3.6,"Demersal","Day","coral",24.95475,NA,"NThr",5,"microinvertivore",0,1,0,1,0
"Pentapodus caninus",35,3.6,"Demersal","Day","coral",26.46425,NA,"NThr",5,"microinvertivore",0,1,0,1,0
"Pentapodus emeryii",29,3.633333333,"Demersal","Day","Sand",27.1705,NA,"NThr",5,"microinvertivore",0,1,0,1,0
"Pentapodus paradiseus",30,3.7,"Demersal","Day","coral",23.344,NA,NA,5,"microinvertivore",0,1,NA,1,0
"Pentapodus porosus",27,3.6,"Demersal","Day","rock",26.5825,NA,NA,5,"microinvertivore",0,1,NA,1,0
"Pentapodus trivittatus",25,3.6,"Demersal","Day","coral",28.5725,NA,"NThr",5,"microinvertivore",0,1,0,1,0
"Pentapodus vitta",31,3.6,"Demersal","Day","sand",24.089,NA,NA,5,"microinvertivore",0,1,NA,1,0
"Pervagor alternans",16,2.9,"Demersal","Day","coral",22.771125,0.222886818181818,"NThr",1,"sessile invertivores",0,1,0,0,0
"Pervagor aspricaudus",13,2.9,"Demersal","Day","coral",26.34735,0.222886818181818,"NThr",1,"sessile invertivores",0,1,0,0,0
"Pervagor janthinosoma",13,2.9,"Demersal","Day","coral",24.9615,0.222886818181818,"NThr",1,"sessile invertivores",0,1,0,0,0
"Pervagor marginalis",6.2,2.9,"Demersal","Day","coral",24.898,0.222886818181818,NA,1,"sessile invertivores",0,1,NA,0,0
"Pervagor melanocephalus",16,2.9,"Demersal","Day","coral",27.436975,0.222886818181818,"NThr",1,"sessile invertivores",0,1,0,0,0
"Petroscirtes fallax",9.5,2.2,"benthic","Day","coral",22.807575,0.232229090909091,"NThr",2,"Herbivores Microvores Detritivores",1,0,0,0,0
"Petroscirtes mitratus",8.5,2,"benthic","Day","coral",23.622575,0.232229090909091,"NThr",2,"Herbivores Microvores Detritivores",1,0,0,0,0
"Pholidichthys leucotaenia",34,NA,"benthic","Day","rock",29.60765,NA,NA,NA,NA,1,0,NA,1,0
"Phyllogobius platycephalops",7.632458983,3.148550725,"benthic","Day","Coral",28.426375,0.229279090909091,"NThr",5,"microinvertivore",1,0,0,0,0
"Pictichromis paccagnellae",7,3.5,"benthic","Night","coral",27.4434,NA,"NThr",5,"microinvertivore",1,0,0,0,0
"Pictichromis porphyrea",6,3.5,"benthic","Night","coral",25.7413,NA,"NThr",5,"microinvertivore",1,0,0,0,0
"Pictilabrus laticlavius",30,3.5,"Demersal","Day","rock",16.9965,0.214231363636364,"NThr",5,"microinvertivore",0,1,0,1,0
"Plagiotremus azaleus",10,4.4,"benthic","Day","coral",25.5325,0.232229090909091,"NThr",2,"Herbivores Microvores Detritivores",1,0,0,0,0
"Plagiotremus ewaensis",10.2,4.2,"benthic","Day","coral",25.438,0.232229090909091,"NThr",2,"Herbivores Microvores Detritivores",1,0,0,0,0
"Plagiotremus goslinei",6.4,4,"benthic","Day","coral",25.752,0.232229090909091,"NThr",2,"Herbivores Microvores Detritivores",1,0,0,0,0
"Plagiotremus laudandus",8,4,"benthic","Day","coral",26.1544,0.232229090909091,"NThr",2,"Herbivores Microvores Detritivores",1,0,0,0,0
"Plagiotremus phenax",8,4,"benthic","Day","coral",29.8068,0.232229090909091,"NThr",2,"Herbivores Microvores Detritivores",1,0,0,0,0
